name;Platforms;URL;Categories
Super Mario Odyssey Category Extensions;Switch;https://www.speedrun.com/smoce;"Minimum Captures; Star%"
Super Mario Party;Switch;https://www.speedrun.com/supermarioparty;"Partner Party All Boards; River Survival; Partner Party"
Super Mario World - SMB4 Deluxe Remix;"Super Nintendo; Wii";https://www.speedrun.com/smw-smb4dr;"""11 Exit; 110 Exit; No Starworld; No Cape,  No Starworld; Low%; 11 Exit,  No Cape; Lunar Dragon; All Castles; All Switches (No Cape,  No Yoshi)"""
Super Mario World Extra Categories;"Super Nintendo; Wii Virtual Console; Nintendo 3DS Virtual Console; Wii U Virtual Console; Switch; SNES Classic Mini; Analogue Super Nt";https://www.speedrun.com/smwext;"""Lunar Dragon,  Co-op; 96 Exit,  Co-op; 95 Exit,  Co-op; 11 Exit,  Co-op; All Castles,  Co-op; In the Donus"""
Super Metroid Category Extensions;"Super Nintendo; Wii Virtual Console; Nintendo 3DS Virtual Console; Wii U Virtual Console; Switch; SNES Classic Mini; MiSTer; Analogue Super Nt";https://www.speedrun.com/super_metroid_category_extensions;"2 Players 1 Controller; Co-op"
Super Mutant Alien Assault;PC;https://www.speedrun.com/super_mutant_alien_assault;"2P Any%; 2P No starter item; 2P Heroic%; 2P Epic%"
Super Ninja-kun;Super Nintendo;https://www.speedrun.com/super_ninja_kun;Co-Op
Super One More Jump;"Android; iOS; Switch";https://www.speedrun.com/somj;Co-op
Super Pang;Arcade;https://www.speedrun.com/super_pang;All Levels 2P Co-op
Super Paper Mario Category Extensions;"Wii U; Wii";https://www.speedrun.com/spmce;2P Any%
Super Smash Bros. Brawl;"Wii U; Wii";https://www.speedrun.com/ssbb;"Subspace Emissary; All Events; All-Star; Boss Battles; Break The Targets; Any%; NG+; 100%"
Super Smash Bros. Brawl Category Extensions;"Wii U; Wii";https://www.speedrun.com/ssbbce;Break The Targets
Super Smash Bros. for 3DS;"Nintendo 3DS; New Nintendo 3DS";https://www.speedrun.com/ssb3ds;"All Star (Coop); 10/100-Man Smash (Coop)"
Super Smash Bros. for Wii U;Wii U;https://www.speedrun.com/ssbwiiu;"""All Events; Classic,  5.0; All Star,  Normal; Multi-Man Smash (10); Multi-Man Smash (100); Classic,  0.0; Classic,  9.0; All Star,  Easy; All Star,  Hard"""
Super Smash Bros. Ultimate;"Switch; Nintendo Switch Lite";https://www.speedrun.com/ssbu;"Classic 0.0; Classic 5.0; Century Smash; Classic All Characters; Classic 9.9; DLC Spirit Boards"
Super Smash TV;"Super Nintendo; SNES Classic Mini; MiSTer; Analogue Super Nt";https://www.speedrun.com/super_smash_tv;"Easy%; Normal%; Hard%; Easy% (Turbo Mode); Normal% (Turbo Mode); Hard% (Turbo Mode)"
Super Volley Blast;"PlayStation 4; PC; Switch";https://www.speedrun.com/super_volley_blast;Co-op Story Mode
Superfighters Ultimate;Web;https://www.speedrun.com/superfighters_ultimate;"100% 2-Player; Survival 2-Player; die% 2-Player; chaos% 2-Player"
Superman (Arcade);Arcade;https://www.speedrun.com/superman_arcade;"(Co-Op) 1cc; (Co-Op)"
Supermarket Shriek;"PlayStation 4; PC; Switch";https://www.speedrun.com/supermarket_shriek;"Any%; All Stages; All Stars"
Supreme Commander: Forged Alliance;PC;https://www.speedrun.com/fa;"Easy; Hard; No Build Restrictions: Easy; No Build Restrictions: Hard; Shared Armies: Easy; Shared Armies: Hard"
Surgeon Simulator 2;"Xbox One; PC; Xbox Series X; Xbox Series S";https://www.speedrun.com/surgeonsim2;"Any%; All A++; Any%; A Rank; A++ Rank; All A"
Sven Co-op;PC;https://www.speedrun.com/sven_coop;"Half-Life; Opposing Force; Blue Shift; Half-Life: Uplink; They Hunger; HL1 Thirdperson%; Decay"
SWAT 3: Close Quarters Battle;PC;https://www.speedrun.com/swat_3;"COOP CQB; COOP TGOTY"
SWAT4;PC;https://www.speedrun.com/swat4;"Base Game Missions; TSS Missions; Easy; Hard; 100%; Base + TSS Missions"
SWAT: Elite Force;PC;https://www.speedrun.com/swat_elite_force;"Swat 4 & Expansion; All Missions; Extra Missions; Easy; Normal; Hard; Elite"
Syndicate (2012);"PlayStation 3; Xbox 360; PC";https://www.speedrun.com/syndicate2012;"Co-op; Easy; Normal; Hard; Expert"
Synergy;"PC; Macintosh; Linux";https://www.speedrun.com/synergy;"Half-Life 2; Episode One; Episode Two; Trilogy; Old Engine"
SYNTHETIK: Legion Rising;PC;https://www.speedrun.com/synthetik_legion_rising;"60% coop (v26); 220% coop (v26); 60% coop (pre v26); 220% coop (pre v26)"
Syphon Filter 2;"PlayStation 2; PlayStation; PlayStation 3; PlayStation Portable";https://www.speedrun.com/syphon_filter_2;Any% Segmented
TAGAP 2: The Apocalyptic Game About Penguins;PC;https://www.speedrun.com/tagap_2;%Any Co-op
Tak: The Great Juju Challenge;"GameCube; PlayStation 2; PlayStation 3; Xbox";https://www.speedrun.com/tak3;"NG+ All Levels (Co-op); Any% (Co-op); 100% (Co-op)"
Takedown: Red Sabre;PC;https://www.speedrun.com/takedown_red_sabre;"Mission Coop; Tango Hunt Coop; Bomb Disarm Coop"
Tales of Berseria;"PlayStation 3; PlayStation 4; PC";https://www.speedrun.com/berseria;"New Game (Co-op); New Game+ (Co-op)"
Tales of Escape;PC;https://www.speedrun.com/tales_of_escape;"Mine; Cold As Ice; Illusion; Sleepy Hollow; Estate escape"
Tales of Symphonia;"GameCube; PlayStation 2; PlayStation 3; PC";https://www.speedrun.com/tos;"New Game Co-Op; New Game + Co-Op"
Tales of Xillia;PlayStation 3;https://www.speedrun.com/tox;New Game (Coop)
Tales of Zestiria;"PlayStation 3; PlayStation 4; PC";https://www.speedrun.com/toz;New Game Co-op
Tamagotchi: Party On!;"Wii U; Wii";https://www.speedrun.com/tamagotchi_party_on;"Any% (2P); Any% (3P); Any% (4P)"
Tank A 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_a_1990;Stage 1-12 (2 Players Co-Op)
Tank B 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_b_1990;Stage 1-12 (2 Players Co-Op)
Tank C 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_c_1990;Stage 1-12 (2 Players Co-Op)
Tank D 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_d_1990;Stage 1-12 (2 Players Co-Op)
Tank E 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_e_1990;Stage 1-12 (2 Players Co-Op)
Tank F 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_f_1990;Stage 1-12 (2 Players Co-Op)
Tank G 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_g_1990;Stage 1-36 (2 Players Co-Op)
Tank H 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_h_1990;Stage 1-12 (2 Players Co-Op)
Tank I 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_i_1990;Stage 1-12 (2 Players Co-Op)
Tank J 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_j_1990;Stage 1-12 (2 Players Co-Op)
Tank K 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_k_1990;Stage 1-12 (2 Players Co-Op)
Tank L 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_l_1990;Stage 1-12 (2 Players Co-Op)
Tank M 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_m_1990;Stage 1-12 (2 Players Co-Op)
Tank N 1990;Nintendo Entertainment System;https://www.speedrun.com/tank_n_1990;Stage 1-36 (2 Players Co-Op)
Tank Quest;PC;https://www.speedrun.com/tank_quest;Co-op Any%
TANKBOX;PC;https://www.speedrun.com/tankbox;"100% Co-op; 20% Co-op; Demo% Co-op"
TASK FORCE;;https://www.speedrun.com/taskforce;"All Missions: Duos; All Missions: Trios; All Missions: 4+; Duos; Trios; 4+ Players"
Tasty Planet: Back for Seconds;"PC; Android; iOS; Macintosh; Linux";https://www.speedrun.com/tpbfs;2P
Team Fortress 2;"PlayStation 3; Xbox 360; PC";https://www.speedrun.com/tf2;"Any%; All Credits"
Team ICO Games Category Extensions;"PlayStation 2; PlayStation; PlayStation 3; PlayStation 4; PlayStation 4 Pro; PlayStation 5";https://www.speedrun.com/team_ico_games;Relay Runs
Teddy Floppy Ear - The Race;"PC; iOS";https://www.speedrun.com/tedrace;All Cups 2 Players 1 Controller
Teen Titans;"GameCube; PlayStation 2; Xbox; Wii";https://www.speedrun.com/teen_titans;Any%
Teenage Mutant Ninja Turtles - Arcade 1989;Arcade;https://www.speedrun.com/tmnt1989arcade;"Any%; 1CC"
Teenage Mutant Ninja Turtles 2003;"GameCube; PlayStation 2; Xbox; PC";https://www.speedrun.com/teenage_mutant_ninja_turtles_2003;"Co-op Any%; Co-op Splinter and Casey; Co-op NG+; Co-op"
Teenage Mutant Ninja Turtles 2: Battle Nexus;"GameCube; Game Boy Advance; PlayStation 2; Xbox; PC; Game Boy Player";https://www.speedrun.com/tmnt2bn;"Co-op (NG+); Co-op (NG)"
Teenage Mutant Ninja Turtles 3: Mutant Nightmare;"GameCube; Nintendo DS; PlayStation 2; Xbox";https://www.speedrun.com/tmnt3mn;Any% Co-op
Teenage Mutant Ninja Turtles II: The Arcade Game;Nintendo Entertainment System;https://www.speedrun.com/tmnt2;"NTSC-U; NTSC-J; PAL"
Teenage Mutant Ninja Turtles III: The Manhattan Project;Nintendo Entertainment System;https://www.speedrun.com/tmnt3;"Any% (2 Player); Easy"
Teenage Mutant Ninja Turtles IV: Turtles in Time;Super Nintendo;https://www.speedrun.com/teenage_mutant_ninja_turtles_iv_turtles_in_time;"Co-op; Co-op No WW"
Teenage Mutant Ninja Turtles: Mutants in Manhattan;"PlayStation 3; Xbox 360; PlayStation 4; Xbox One; PC";https://www.speedrun.com/tmntmim;"All Stages (Co-op); 3 Players; 4 Players"
Teenage Mutant Ninja Turtles: The Hyperstone Heist;"Sega Genesis; PC";https://www.speedrun.com/teenage_mutant_ninja_turtles_the_hyperstone_heist;"Co-op Easy; Co-op Normal; Co-op Hard"
Teenage Mutant Ninja Turtles: Turtles in Time - Arcade;"GameCube; Arcade";https://www.speedrun.com/titarc;"2p Co-op; 3p Co-op; 4p Co-op; 999% Co-op"
Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled;"PlayStation 3; Xbox 360";https://www.speedrun.com/teenage_mutant_ninja_turtles_turtles_in_time_re-shelled;Co-Op
Tekken Tag Tournament;"PlayStation 2; PlayStation 3";https://www.speedrun.com/ttt;"Arcade Mode: Unlock All Characters (Pair Play); Arcade Mode: All Default Characters (Pair Play); Arcade Mode: Unlock All Endings (Pair Play); Pair Play"
Telocation Gemini;Nintendo 64;https://www.speedrun.com/telocation_gemini;"Co-op Any%; Co-op 100%"
Temtem;"PC; PlayStation 5";https://www.speedrun.com/temtem;"Tyranak Lair - Cipanku Patch; Volgon Lair - Cipanku Patch"
Tenchu 3: Wrath Of Heaven;PlayStation 2;https://www.speedrun.com/tenchu_woh;Co-op
Tengen Tetris (NES);Nintendo Entertainment System;https://www.speedrun.com/tengen_tetris;100 Lines (2 Player)
Terminator 2: Judgment Day (Arcade);"Super Nintendo; Sega Genesis; Arcade; Sega Master System; Sega Game Gear; MS-DOS; Amiga; Game Boy";https://www.speedrun.com/terminator_2_judgment_day_arcade;"Arcade; SNES; Genesis"
Terraria;;https://www.speedrun.com/terraria;"Co-op; Co-op"
Terraria Category Extensions;;https://www.speedrun.com/terraria_extensions;"Craft Sword; All Events & Bosses; Old One's Army; Dungeon Guardian; Frost Moon; Pumpkin Moon; Gender change%; Terra Toilet%"
Tetris Effect: Connected;"PlayStation 4; Xbox One; PC; Switch; Xbox Series X; Xbox Series S";https://www.speedrun.com/tetriseffect;Connected ILs
Tetris Party Deluxe (Nintendo Wii);"Wii U; Wii";https://www.speedrun.com/tetris_party_deluxe_nintendo_wii;Co-Op Tetris
Tetris: The Absolute - The Grand Master 2 PLUS;Arcade;https://www.speedrun.com/tap;Doubles
The 1545;;https://www.speedrun.com/1545;"Team 1545 Relay; Team Restricted Any% Relay; Team Any% Relay"
The Adventure Pals;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/tapals;"Any% (Co-op); IL Co-op; 100% (Co-op); 1P + coop any%; 1P + coop any% NMG; 1P + coop 100%; 1P + coop 100% NMG"
The Adventures of Batman and Robin (Genesis);Sega Genesis;https://www.speedrun.com/taobar_genesis;Any% Co-op
The Adventures of Cookie & Cream;"PlayStation 2; PlayStation 3";https://www.speedrun.com/taocac;"Any%; All Collectibles; Any% Co-op"
The Adventures of Tintin: The Secret of the Unicorn;"Nintendo 3DS; PlayStation 3; Xbox 360; PC; Wii; Android; iOS";https://www.speedrun.com/taot_the_secret_of_the_unicorn;Co-op
The Aetherlight: Chronicles of the Resistance;"PC; Android; iOS; Macintosh; Linux";https://www.speedrun.com/the_aetherlight_chronicles_of_the_resistance;Coop
The Arcane Corridor;PC;https://www.speedrun.com/the_arcane_corridor;"Co-op Standard rules; Co-op Chance rules; Co-op Bonus rules; No rules"
The Big Journey;"PC; Switch";https://www.speedrun.com/tbjcat;"Any%; All Levels; All NPCs; All Challenges; Fat Cat%; All Cats; All Friends; 100%"
The Blues Brothers: Jukebox Adventure;"Super Nintendo; Game Boy Color; MS-DOS";https://www.speedrun.com/bbja;SNES Co-op
The Cave;"Wii U; PlayStation 3; Xbox 360; Xbox One; PC; Android; iOS; Macintosh; Linux";https://www.speedrun.com/thecave;Any%
"""The Chronicles of Narnia: The Lion";" the Witch and the Wardrobe""";"GameCube; PlayStation 2; PlayStation 3; PlayStation Portable; Xbox 360; Xbox; PC";https://www.speedrun.com/narnia_console, Any%
"""The Chronicles of Narnia: The Lion";" the Witch and the Wardrobe (GBA)""";Game Boy Advance;https://www.speedrun.com/narnia_gba, Any% NG+
The Code III: End;PC;https://www.speedrun.com/mcm_code3;Any% Co-op
The Combatribes;"Super Nintendo; Arcade";https://www.speedrun.com/the_combatribes;"Co-op Any%; Co-op Any% SNES"
The Cowlitz Gamers' 2nd Adventure;Nintendo Entertainment System;https://www.speedrun.com/cg2a;2 Player Any % (Easy)
The Crew;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/the_crew;"Visiting The USA; 100% (Story Missions); Faction Missions(More than 1h); Faction Missions(10-60 mins.); Faction Missions(Less than 10 mins.); All Faction Missions"
The Damned DLC;"PlayStation 4; HTC Vive; Oculus VR; Valve Index";https://www.speedrun.com/the_damned_dlc;"Easy Co-op; Hard Co-op"
The Dark Pictures Anthology: House of Ashes;"PlayStation 4; Xbox One; PC; PlayStation 5; Xbox Series X";https://www.speedrun.com/the_dark_pictures_anthology_house_of_ashes;Co-op
The Dark Pictures Anthology: Little Hope;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/the_dark_pictures_anthology_little_hope;Co-op
The Dark Pictures Anthology: Man of Medan;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/the_dark_pictures_anthology_man_of_medan;Co-op
The Darkness II;"PlayStation 3; Xbox 360; PC";https://www.speedrun.com/td2;Vendetta
The Day The Noobs Took Over Roblox 2;"Xbox One; PC; Android; iOS; Macintosh";https://www.speedrun.com/the_day_the_noobs_took_over_roblox_2;Co-Op
The Division;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/the_division;"Challenging; Heroic; Legendary; Any% Fireteam; NG+ All Missions Fireteam; Team; Resistance Fireteam; Survival"
The Division 2;"PlayStation 4; Xbox One; PC; PlayStation 5";https://www.speedrun.com/the_division_2;"Any%; Story; Normal; Hard; Challenging; Vanilla; New York; Year 1; Heroic; Legendary; The Summit"
The Egyptian Curse;"PlayStation 4; Xbox One; PC; Android; iOS; Macintosh; Oculus VR; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/the_egyptian_curse;"Glitchless (Duo); Any% (Duo); Glitchless (Trio); Any% (Trio)"
The Escapists 2;"PlayStation 4; Xbox One; PC; Android; iOS; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/the_escapists_2;"Co-op Glitchless; All Prisons Co-op; Co-op Glitched; All Prisons Any%; 100%; Archive"
The Expendabros;PC;https://www.speedrun.com/expendabros;Any% Co-op
The First Templar;"Xbox 360; PC";https://www.speedrun.com/the_first_templar;"Any% - Co-op; 100% - Co-op"
The Flintsones: The Treasure of Siera Madrock;Super Nintendo;https://www.speedrun.com/tfttosm;"""Beat the game,  Co-Op"""
The Forest;"PlayStation 4; PC";https://www.speedrun.com/the_forest;"Co-op Any%; Coop Glitchless any%; Bathrobe%; Shark%"
The Gadget Twins;Sega Genesis;https://www.speedrun.com/gadget_twins;2P
The Gem Collector (2016);Wii U;https://www.speedrun.com/tgc;"Any% Wii U; 100% Wii U; Any%"
The Goatman;PC;https://www.speedrun.com/the_goatman;Any% Multiplayer
The Great Circus Mystery Starring Mickey & Minnie;"Super Nintendo; Sega Genesis; Game Boy Advance";https://www.speedrun.com/great_circus_mystery;"Co-op Easy; Co-op Normal; Co-op Hard"
The Great Circus Mystery Starring Mickey & Minnie (Genesis);Sega Genesis;https://www.speedrun.com/the_great_circus_mystery_starring_mickey_and_minnie_genesis;"Co-op Easy; Co-op Normal; Co-op Hard"
The House Of The Dead;"Sega Saturn; Arcade; PC";https://www.speedrun.com/the_house_of_the_dead;"PC Co-op Mode; SS Co-op Mode"
The House of the Dead 2;"Dreamcast; Xbox; PC; Wii";https://www.speedrun.com/the_house_of_the_dead_2;Original Mode (Co-op)
The House of the Dead 4;"Arcade; PlayStation 3; Playstation Now";https://www.speedrun.com/house_of_the_dead_4;"Any%; Hardcore%; Special; Special Hardcore%; Any%; Hardcore%; Ranked"
The House of the Dead III;"PlayStation 3; Xbox; PC; Wii";https://www.speedrun.com/thotd3;"Beat The Game: Very Easy; Beat The Game: Easy; Beat The Game: Normal; Beat The Game: Hard; Beat The Game: Very Hard"
The House of The Dead: Overkill;"PlayStation 3; PC; Wii";https://www.speedrun.com/thotd_overkill;"Story Mode; Story Mode NG+; Director's Cut"
The Incredibles: Rise of the Underminer;"GameCube; PlayStation 2; Xbox 360; Xbox; PC; Wii; PSN Download; Macintosh; backwards-compatible PlayStation 3";https://www.speedrun.com/rotu;"Any%; 100%; Glitchless; Upgradeless; NG+; Any%; Upgradeless; Extended Cheat%"
The King of Dragons;"Super Nintendo; Arcade; PlayStation 2; PlayStation Portable; Xbox; PlayStation 4; PC; Switch";https://www.speedrun.com/the_king_of_dragons;"Any% (2P); Arcade (2P) - Rev 1; Arcade (2P) - Rev 2; Arcade (3P) - Rev 2"
The Legend Of Silkroad;"Arcade; MiSTer";https://www.speedrun.com/the_legend_of_silkroad;"Any% Co-Op 2 Players; Any% Co-Op 3 Players"
The Legend of Zelda (Category Extensions);"Nintendo Entertainment System; GameCube; Wii Virtual Console; Game Boy Advance; Nintendo 3DS Virtual Console; Famicom Disk System; Wii U Virtual Console; New Nintendo 3DS Virtual Console; NES Classic Mini; Switch";https://www.speedrun.com/zelda1ce;"2p1c; Co-op (online)"
The Legend of Zelda II Category Extensions;"Nintendo Entertainment System; GameCube; Wii Virtual Console; Game Boy Advance; Nintendo 3DS Virtual Console; Famicom Disk System; Wii U Virtual Console; NES Classic Mini; Switch; SNES Classic Mini; MiSTer; Analogue Nt; Analogue Nt Mini; Nt Mini Noir; retroUSB AVS";https://www.speedrun.com/zelda2ce;"""2p1c,  All Keys 100%,  1cc"""
The Legend of Zelda: Four Swords;"Game Boy Advance; Nintendo 3DS; DSi";https://www.speedrun.com/the_legend_of_zelda_four_swords;"Any% GBA; Any% DSi Co-op"
The Legend of Zelda: Four Swords Adventures;GameCube;https://www.speedrun.com/fsa;"Any%; Any%"
The Legend of Zelda: Link's Awakening (2019) - Category Extensions;Switch;https://www.speedrun.com/lasce;2P1C Any%
The Legend of Zelda: Oracle of Ages & Seasons;"Game Boy Color; Game Boy Advance; Nintendo 3DS Virtual Console; Game Boy Player; Game Boy Interface";https://www.speedrun.com/oracle;"Any%; All Essences; 100%"
The Legend of Zelda: Tri Force Heroes;Nintendo 3DS;https://www.speedrun.com/tfh;"Any%; Any% No Skips; Challenge 1 (Multiplayer); Challenge 2 (Multiplayer); Challenge 3 (Multiplayer); Challenge 4 (Multiplayer); All Levels; All Levels (No Costumes); All Challenges; All Challenges (No Costumes); Den of Trials"
The LEGO Movie 2 Videogame;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/tlm2;"Any%; 100%"
The LEGO Movie Videogame;"Wii U; Nintendo 3DS; PlayStation 3; Xbox 360; PlayStation Vita; PlayStation 4; Xbox One; PC; iOS; Xbox Series X; Xbox Series S";https://www.speedrun.com/tlm;"Any%; Free Play; Story Mode; 100%; Free Play; All Pants"
The LEGO NINJAGO Movie Video Game;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/lnmvg;"Any%; 100%"
