name;platforms;url;categories FG;levels;categories IL;total
Astral Slider ;PC;https://www.speedrun.com/astral_slider;10;6;12; 
Astray;PC;https://www.speedrun.com/astray;1;8;8; 
Astria Ascending;PlayStation 4, Xbox One, PC, Switch, PlayStation 4 Pro, PlayStation 5;https://www.speedrun.com/astria_ascending;1;0;0; 
ASTRO BOT Rescue Mission;PlayStation 4, PlayStation 4 Pro;https://www.speedrun.com/astrobot;4;47;141; 
Astro Boy;PlayStation 2, PlayStation 3;https://www.speedrun.com/astroboy;1;0;0; 
Astro Boy: Omega Factor;Game Boy Advance;https://www.speedrun.com/abof;4;0;0; 
Astro Boy: The Video Game;Wii U, Nintendo DS, PlayStation 2, PlayStation Portable, Wii;https://www.speedrun.com/astro_boy_the_video_game;2;3;0; 
Astro Quest;Android, iOS;https://www.speedrun.com/astro_quest;1;0;0; 
Astro Rabby;Super Game Boy, Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/astro_rabby;1;0;0; 
Astro Warrior;Sega Master System;https://www.speedrun.com/astro_warrior;2;0;0; 
Astro's galaxy;Android, iOS;https://www.speedrun.com/astros_galaxy;6;0;0; 
Astro's Playroom;PlayStation 5;https://www.speedrun.com/astros_playroom;7;8;8; 
Astro's Playroom Category Extensions;PlayStation 5;https://www.speedrun.com/astros_playroom_category_extensions;14;0;0; 
AstroDude;PC;https://www.speedrun.com/astrodude;2;2;6; 
Astrogon;Android, iOS;https://www.speedrun.com/astrogon;12;80;160; 
Astronarch;;https://www.speedrun.com/astronarch;1;0;0; 
Astroneer;PlayStation 4, Xbox One, PC;https://www.speedrun.com/astroneer;14;0;0; 
Astronot;PC, iOS;https://www.speedrun.com/astronot;2;1;4; 
Astropop Deluxe;Xbox 360, PC;https://www.speedrun.com/astropop_deluxe;4;0;0; 
Astrosmash;GameCube, Nintendo DS, PlayStation 2, PlayStation, Xbox 360, Xbox, PC, Macintosh, Intellivision, Plug and Play;https://www.speedrun.com/astrosmash;3;0;0; 
Astyanax;Nintendo Entertainment System;https://www.speedrun.com/astyanax;1;0;0; 
Asuka 120% Maxima Burning Fest!;TurboGrafx-16 CD-ROM;https://www.speedrun.com/asuka_120_maxima_burning_fest;3;0;0; 
Asuka 120% SPECIAL BURNING Fest. Ver.2;PlayStation 2, PlayStation, PSN Download;https://www.speedrun.com/asuka_120_special_burning_fest_ver2;12;0;0; 
Asura Blade: Sword of Dynasty;Arcade;https://www.speedrun.com/asura_blade_sword_of_dynasty;3;0;0; 
Asura Buster: Eternal Warriors;Arcade;https://www.speedrun.com/asura_buster_eternal_warriors;3;0;0; 
Asura's Wrath;PlayStation 3, Xbox 360, Xbox One, Playstation Now;https://www.speedrun.com/asuras_wrath;9;0;0; 
Asura: Vengeance Expansion;PC;https://www.speedrun.com/asura;4;0;0; 
At Dead Of Night;PC;https://www.speedrun.com/at_dead_of_night;2;5;0; 
At Home Alone;PC;https://www.speedrun.com/at_home_alone;1;0;0; 
At Home Alone Final;PC;https://www.speedrun.com/at_home_alone_final;3;0;0; 
At Home Alone II;PC;https://www.speedrun.com/at_home_alone_ii;1;0;0; 
Atari Karts;Atari Jaguar;https://www.speedrun.com/atari_karts;20;0;0; 
Atari Warlords;Dreamcast, Nintendo DS, Arcade, PlayStation 2, PlayStation, PlayStation Portable, Xbox 360, Atari 2600, Xbox, PlayStation Vita, PlayStation 4, Xbox One, PC, Macintosh, Linux, Switch, Atari Flashback, PlayStation 5, Xbox Series X, Xbox Series S, Atari VCS;https://www.speedrun.com/wl;2;0;0; 
Atelier Ayesha: The Alchemist of Dusk;PlayStation 3, PlayStation Vita, PlayStation 4, PC, Switch;https://www.speedrun.com/aaad;20;0;0; 
Atelier Escha & Logy: Alchemists of the Dusk Sky;PlayStation 3, PlayStation Vita, PlayStation 4, PC, Switch;https://www.speedrun.com/aelads;2;0;0; 
Atelier Firis: The Alchemist and the Mysterious Journey;PlayStation 4, PC;https://www.speedrun.com/atelier_firis;3;0;0; 
Atelier Iris 2: The Azoth of Destiny;PlayStation 2;https://www.speedrun.com/atelier_iris_2_the_azoth_of_destiny;1;0;0; 
Atelier Iris 3: Grand Phantasm;PlayStation 2;https://www.speedrun.com/atelier_iris_3;1;0;0; 
Atelier Iris: Eternal Mana;PlayStation 2;https://www.speedrun.com/aiem;1;0;0; 
Atelier Lulua;PlayStation 4, PC, Switch;https://www.speedrun.com/atelier_lulua;5;0;0; 
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings;PlayStation Vita, PlayStation 4, PC, Switch, PlayStation 5;https://www.speedrun.com/atelier_lydie_and_suelle;16;0;0; 
Atelier Meruru: The Apprentice of Arland;PlayStation 3, PlayStation Vita, PlayStation 4, PC, Switch;https://www.speedrun.com/atelier_meruru;2;0;0; 
Atelier Rorona DX;PlayStation 4, PC, Switch;https://www.speedrun.com/atelier_rorona_dx;3;0;0; 
Atelier Rorona Plus: The Alchemist of Arland;PlayStation 3, PlayStation Vita;https://www.speedrun.com/atelier_rorona_plus_the_alchemist_of_arland;2;0;0; 
Atelier Rorona: The Alchemist of Arland;PlayStation 3;https://www.speedrun.com/atelier_rorona;2;0;0; 
Atelier Ryza 2: Lost Legends & the Secret Fairy;PlayStation 4, PC, Switch, PlayStation 5;https://www.speedrun.com/ryza2;30;0;0; 
Atelier Ryza: Ever Darkness & the Secret Hideout;PlayStation 4, PC, Switch;https://www.speedrun.com/atelier_ryza;21;0;0; 
Atelier Shallie: Alchemists of the Dusk Sea;PlayStation 3, PlayStation Vita, PlayStation 4, PC, Switch;https://www.speedrun.com/asads;20;0;0; 
Atelier Sophie 2: The Alchemist of the Mysterious Dream;PlayStation 4, PC, Switch, PlayStation 5;https://www.speedrun.com/sophie2;24;0;0; 
Atelier Sophie: The Alchemist of the Mysterious Book;PlayStation 3, PlayStation Vita, PlayStation 4, PC, Switch, PlayStation 5;https://www.speedrun.com/atelier_sophie;12;0;0; 
Atelier Totori: The Adventurer of Arland;PlayStation 3, PlayStation Vita, PlayStation 4, PC;https://www.speedrun.com/atelier_totori;8;0;0; 
Athena;Nintendo Entertainment System, Arcade;https://www.speedrun.com/athena;3;0;0; 
Athena: Awakening from the Ordinary Life;PlayStation 2;https://www.speedrun.com/athena_awakening_from_the_ordinary_life;1;0;0; 
Athens 2004;PlayStation 2, PC;https://www.speedrun.com/athens_2004;17;11;22; 
Athletic World;Nintendo Entertainment System;https://www.speedrun.com/athletic_world;2;0;0; 
Athletics 2: Summer Sports;Android, iOS;https://www.speedrun.com/a2ss;10;30;60; 
Athletics 2: Winter Sports;Android, iOS;https://www.speedrun.com/a2ws;12;34;68; 
Athletics 3: Summer Sports;Android, iOS;https://www.speedrun.com/a3ss;16;42;84; 
Athletics: Summer Sports ;Android, iOS;https://www.speedrun.com/athletics_summer_sports_;8;30;60; 
Atic Atac;Xbox One, PC, ZX Spectrum, BBC Micro;https://www.speedrun.com/atic_atac;3;5;10; 
Atlantis;PC, Macintosh, Intellivision;https://www.speedrun.com/atlantis;1;0;0; 
Atlantis II : Beyond Atlantis;PC, iOS, Macintosh;https://www.speedrun.com/atlantis_ii__beyond_atlantis;1;0;0; 
Atlantis III : The New World;PlayStation 2, PC, iOS, Macintosh;https://www.speedrun.com/atlantis_iii__the_new_world;1;0;0; 
Atlantis no Nazo;Nintendo Entertainment System, Wii Virtual Console, PlayStation 2, PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita, PC, Nintendo 3DS Virtual Console, Wii U Virtual Console, NES Classic Mini, Switch;https://www.speedrun.com/atlantis_no_nazo;4;0;0; 
Atlantis The Lost Empire: Trial by Fire;PC;https://www.speedrun.com/atlantis_the_lost_empire_trial_by_fire;2;0;0; 
Atlantis: Evolution;PC, iOS, Macintosh;https://www.speedrun.com/atlantis_evolution;1;0;0; 
Atlantis: The Lost Tales;Sega Saturn, PlayStation, PC;https://www.speedrun.com/atlantis_the_lost_tales;2;0;0; 
Atlas' Fate: Between Light And Darkness;PC;https://www.speedrun.com/atlas_fate_between_light_and_darkness;1;0;0; 
Atma;PC;https://www.speedrun.com/atma;4;0;0; 
Atmosfear;Super Nintendo;https://www.speedrun.com/atmosfear;2;0;0; 
Ato;PC;https://www.speedrun.com/ato;48;0;0; 
ATOM RPG: Post-apocalyptic indie game;;https://www.speedrun.com/atom_rpg_post-apocalyptic_indie_game;1;0;0; 
Atom Zombie Smasher;PC, Macintosh, Linux;https://www.speedrun.com/atom_zombie_smasher;5;0;0; 
Atomaders;Xbox, PC, Android, Web;https://www.speedrun.com/atomaders;2;0;0; 
Atomas;Android, iOS;https://www.speedrun.com/atomas;13;0;0; 
Atomic 79;PC, Macintosh;https://www.speedrun.com/atomic_79;2;1;5; 
Atomic Betty;Game Boy Advance;https://www.speedrun.com/httpsyoutu.beimrhtdhewig;1;0;0; 
Atomic Robo-Kid;Sega Genesis, TurboGrafx-16/PC Engine;https://www.speedrun.com/atomic_robo_kid;6;0;0; 
Atomic Runner Chelnov;Wii Virtual Console, Sega Genesis, Sega Saturn, Arcade, X68000, MiSTer;https://www.speedrun.com/atomic_runner_chelnov;5;0;0; 
Atomic Scourge;PC, Macintosh, Linux;https://www.speedrun.com/atomic_scourge;2;0;0; 
Atomicrops;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/atomicrops;6;10;70; 
Atominous;;https://www.speedrun.com/atominous;2;11;11; 
Atrio: The Dark Wild;;https://www.speedrun.com/atrio_the_dark_wild;2;0;0; 
Attack of the Friday Monsters! A Tokyo Tale;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/attack_of_the_friday_monsters;2;0;0; 
Attack of the Killer Tomatoes (GB);Game Boy;https://www.speedrun.com/attack_of_the_killer_tomatoes_gb;1;0;0; 
Attack of the Killer Tomatoes (NES);Nintendo Entertainment System;https://www.speedrun.com/attack_of_the_killer_tomatoes;2;0;0; 
Attack of the Movies 3D;Xbox 360, Wii;https://www.speedrun.com/attack_of_the_movies_3d;3;6;18; 
Attack on Titan (Shingeki no Kyojin);PlayStation 3, PlayStation Vita, PlayStation 4, Xbox One, PC, Xbox One X, PlayStation 4 Pro, Xbox One S, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/attack_on_titan_snk;2;0;0; 
Attack on Titan 2;PlayStation Vita, PlayStation 4, Xbox One, PC, Switch, PlayStation 4 Pro, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/attack_on_titan_2;44;1;6; 
Attack on Titan 2: Future Coordinates;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/aot2fc;6;0;0; 
Attack on Titan Tribute Game;PC, Web;https://www.speedrun.com/attack_on_titan_tribute_game;50;0;0; 
Attack on Titan: Humanity in Chains;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/snk_jsntc;7;0;0; 
ATV Offroad Fury;PlayStation 2;https://www.speedrun.com/atvof;5;33;66; 
ATV Offroad Fury 2;PlayStation 2;https://www.speedrun.com/atvof2;48;51;204; 
ATV Offroad Fury 2: Freestyle/Minigames/Training;PlayStation 2;https://www.speedrun.com/atvof2etc;5;13;91; 
ATV Offroad Fury 3;PlayStation 2, PlayStation Portable;https://www.speedrun.com/atvof3;24;60;120; 
ATV Offroad Fury 3: Freestyle/Minigames/Training;PlayStation 2, PlayStation Portable;https://www.speedrun.com/atvof3etc;4;14;98; 
ATV Offroad Fury 4;PlayStation 2;https://www.speedrun.com/atvof4;65;67;436; 
ATV Offroad Fury 4: Freestyle/Minigames/Training;PlayStation 2;https://www.speedrun.com/atv4etc;31;11;110; 
ATV Offroad Fury Freestyle Competition;PlayStation 2;https://www.speedrun.com/atvoffc;0;5;10; 
ATV Offroad Fury Pro;PlayStation Portable;https://www.speedrun.com/atvofpro;32;51;264; 
ATV Quad Kings;Wii;https://www.speedrun.com/atv_quad_kings;0;1;3; 
ATV Racers;PlayStation 2, PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita, Playstation TV;https://www.speedrun.com/atv_racers;2;9;9; 
ATV: Quad Power Racing;Game Boy Advance, PlayStation 2, PlayStation, PlayStation 3, Game Boy Player;https://www.speedrun.com/atvqpr;3;0;0; 
ATV: Quad Power Racing 2;GameCube, PlayStation 2, Xbox;https://www.speedrun.com/atv_quad_power_racing_2;10;15;45; 
Auf der suche nach dem Ultimate Mix;PC;https://www.speedrun.com/auf_der_suche_nach_dem_ultimate_mix;1;0;0; 
Aura Kingdom;PC;https://www.speedrun.com/aura_kingdom;6;24;96; 
Aura-Aura Climber;Nintendo 3DS, DSi;https://www.speedrun.com/auraaura_climber;2;0;0; 
Auralux;PC, Android, iOS;https://www.speedrun.com/auralux;0;49;147; 
Auralux constellations;PC, Android, iOS;https://www.speedrun.com/auralux_constellations;0;175;175; 
Aureole;PC, Android, iOS, Web, Linux;https://www.speedrun.com/aureole;4;45;45; 
Aurora Trail;PC;https://www.speedrun.com/aurora_trail;6;20;20; 
Aurora: A Child's Journey;PC;https://www.speedrun.com/aurora;2;0;0; 
Aussie Rules Footy;Nintendo Entertainment System;https://www.speedrun.com/aussierules;1;0;0; 
Austin Powers: Oh, Behave!;Game Boy Color;https://www.speedrun.com/austin_powers_gbc;4;3;0; 
Australia Zoo Quest: Puzzle Fun;Nintendo DS, Nintendo 3DS, PC, iOS, New Nintendo 3DS;https://www.speedrun.com/australia_zoo_quest;1;0;0; 
Auto Modellista;GameCube, PlayStation 2, Xbox;https://www.speedrun.com/auto_modellista;2;11;22; 
Autobahn Raser II;PlayStation;https://www.speedrun.com/autobahn_raser_ii;4;0;0; 
AutoBahn Tokio;3DO Interactive Multiplayer;https://www.speedrun.com/autobahn_tokio;1;0;0; 
AutoLand;Web;https://www.speedrun.com/autoland;1;24;24; 
Automachef;PC, Switch;https://www.speedrun.com/automachef;3;45;90; 
Automania;Commodore 64, ZX Spectrum;https://www.speedrun.com/automania;6;0;0; 
Automation Empire;PC;https://www.speedrun.com/automation_empire;2;0;0; 
Automobili Lamborghini;Nintendo 64;https://www.speedrun.com/automobili_lamborghini;2;6;12; 
Autonauts;Xbox, PC, Switch, PlayStation 5;https://www.speedrun.com/autonauts;4;7;7; 
Autumn;Super Nintendo;https://www.speedrun.com/autumn;3;18;18; 
Autumn Dream;PC;https://www.speedrun.com/autumn_dream;1;0;0; 
Av-Racer;PC;https://www.speedrun.com/avr;0;25;100; 
Avalanche (Flash);Web;https://www.speedrun.com/avalanche;3;0;0; 
Avalanche 2: Super Avalanche;PC;https://www.speedrun.com/avalanche_2_super_avalanche;2;0;0; 
Avalancher;Web;https://www.speedrun.com/avalancher;4;0;0; 
Avatar: The Last Airbender;GameCube, PlayStation 2, Xbox, Wii;https://www.speedrun.com/atla;2;0;0; 
Avatar: The Last Airbender (DS);Nintendo DS;https://www.speedrun.com/atla_ds;1;0;0; 
Avatar: The Last Airbender (GBA);Game Boy Advance, Game Boy Player;https://www.speedrun.com/atla_gba;2;0;0; 
Avatar: The Last Airbender (PC);PC;https://www.speedrun.com/avatar_the_last_airbender_pc;2;0;0; 
Avatar: The Last Airbender (PSP);PlayStation Portable;https://www.speedrun.com/atla_psp;1;0;0; 
Avatar: The Last Airbender - Into the Inferno;PlayStation 2, Wii;https://www.speedrun.com/atla_iti;8;11;110; 
Avatar: The Last Airbender - Into the Inferno (DS);Nintendo DS;https://www.speedrun.com/atla_iti_ds;2;0;0; 
Avatar: The Last Airbender - The Burning Earth;PlayStation 2, Xbox 360, Wii;https://www.speedrun.com/tbe;15;7;42; 
Avatar: The Last Airbender - The Burning Earth (DS);Nintendo DS;https://www.speedrun.com/tbe_ds;1;0;0; 
Avatar: The Last Airbender - The Burning Earth (GBA);Game Boy Advance, Game Boy Player;https://www.speedrun.com/atla_tbe_gba;1;0;0; 
Avatar: The Last Airbender - The Retelling;PC;https://www.speedrun.com/atlart;1;0;0; 
Avengers In Galactic Storm;Arcade;https://www.speedrun.com/avengers_in_galactic_storm;12;0;0; 
Avenging Spirit;Game Boy;https://www.speedrun.com/avenging_spirit;2;0;0; 
Avenging Spirit (Arcade);Arcade;https://www.speedrun.com/avenging_spirit_arcade;4;0;0; 
Avenue Flo;;https://www.speedrun.com/avenue_flo;1;0;0; 
Avernum: Escape from the Pit;PC, Macintosh;https://www.speedrun.com/avernum_escape_from_the_pit;1;0;0; 
Aveyond 2: Ean's Quest;PC, Android, Macintosh, Linux;https://www.speedrun.com/aveyond2;1;0;0; 
Aveyond Gates of Night;PC;https://www.speedrun.com/aveyond_gates_of_night;2;0;0; 
AVGM;PC;https://www.speedrun.com/avgm;5;2;8; 
Avian;PC;https://www.speedrun.com/avian;1;0;0; 
Aviary Attorney;PC;https://www.speedrun.com/aviary_attorney;1;0;0; 
Avoidvania;PC;https://www.speedrun.com/avoidvania;0;2;12; 
AVP: Evolution;Android, Macintosh;https://www.speedrun.com/avpevo;20;19;38; 
Awad Abu Shafa - King of Delivery;Android, iOS;https://www.speedrun.com/abskod;4;7;7; 
Awake;PC;https://www.speedrun.com/awake;1;0;0; 
Awakening of Cthulhu;Switch;https://www.speedrun.com/awakening_of_cthulhu;1;0;0; 
Awareness Rooms;PC;https://www.speedrun.com/awareness_rooms;1;4;4; 
AWAY: Journey to the Unexpected;PlayStation 4, Xbox One, PC, iOS, Switch;https://www.speedrun.com/away;1;0;0; 
Awesome Golf;Atari Lynx;https://www.speedrun.com/awesome_golf;4;0;0; 
Awesome Pea;PlayStation Vita, PlayStation 4, Xbox One, PC, Playstation TV, Switch;https://www.speedrun.com/awesomepea;8;30;240; 
Awesome Pea 2;PC, Switch;https://www.speedrun.com/awesomepea2;4;25;100; 
Awesome Pirates;Web;https://www.speedrun.com/awesome_pirates;1;1;1; 
Awesome Possum Kicks Dr. Machino's Butt!;Sega Genesis;https://www.speedrun.com/awesome_possum_kicks_dr._machinos_butt;1;0;0; 
Awesome Sause 2;PC;https://www.speedrun.com/awesome_sause_2;4;0;0; 
Awesome Tanks;PC, Web;https://www.speedrun.com/awesome_tanks;45;15;180; 
Awesome Tanks 2;Android, iOS, Web;https://www.speedrun.com/awesome_tanks_2;4;15;30; 
Awesomenauts;PlayStation 3, Xbox 360, PlayStation 4, PC, Linux;https://www.speedrun.com/awesomenauts;823;1;0; 
Awkward Dimensions Redux;PC;https://www.speedrun.com/awkward_dimensions_redux;2;0;0; 
Aworg: Hero In The Sky;Sega Genesis, MegaNet;https://www.speedrun.com/aworg_hero_in_the_sky;1;0;0; 
Ax Battler: A Legend of Golden Axe;Sega Game Gear;https://www.speedrun.com/ax_battler_a_legend_of_golden_axe;2;0;0; 
Axe Girl;PC;https://www.speedrun.com/axe_girl;8;0;0; 
AXE ME TO DIE;PC, Web;https://www.speedrun.com/amtd;2;10;14; 
Axel Dungeon Sokoban;Web;https://www.speedrun.com/axel_dungeon_sokoban;4;30;30; 
Axelay;Super Nintendo;https://www.speedrun.com/axelay;4;0;0; 
Axie Infinity;PC, Android;https://www.speedrun.com/axie_infinity;2;0;0; 
Axiom Verge;Wii U, PlayStation Vita, PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/axiomverge;44;0;0; 
Axiom Verge 2;PlayStation 4, PC, Switch, PlayStation 5;https://www.speedrun.com/axiomverge2;24;0;0; 
Axis & Allies 1942 Online;PC;https://www.speedrun.com/axis_and_allies_1942_online;2;0;0; 
Axolotl Island;PC;https://www.speedrun.com/axolotl_island;3;0;0; 
AxySnake;PC;https://www.speedrun.com/axysnake;3;6;6; 
Ayleouna;PlayStation 4, PC, PlayStation 5;https://www.speedrun.com/ayleouna;2;5;0; 
Ayrton Senna's Super Monaco GP II (Genesis);Sega Genesis;https://www.speedrun.com/smgp2;3;0;0; 
Ayrton Senna's Super Monaco GP II (SMS);Sega Master System;https://www.speedrun.com/smgp2sms;2;16;16; 
Azada;Nintendo 3DS, PC, Android, Macintosh;https://www.speedrun.com/azada;12;56;56; 
Azada: Ancient Magic;PC;https://www.speedrun.com/azada_ancient_magic;3;22;22; 
Azangara;PC;https://www.speedrun.com/azangara;6;8;16; 
Azazel's Domain;PC;https://www.speedrun.com/azazels_domain;1;0;0; 
Aztec;Apple II;https://www.speedrun.com/aztec;3;0;0; 
Aztec Adventure;Sega Master System;https://www.speedrun.com/aztec_adventure;1;0;0; 
Aztec Challenge;Commodore 64;https://www.speedrun.com/aztec_challenge;1;7;0; 
Aztez;;https://www.speedrun.com/aztez;4;0;0; 
Azu-Beach;PC;https://www.speedrun.com/azu-beach;2;0;0; 
Azumanga Daioh Advance;Game Boy Advance, Nintendo DS, Game Boy Player;https://www.speedrun.com/azumanga_daioh_advance;13;0;0; 
Azur and Asmar;PC;https://www.speedrun.com/azurandasmar;2;0;0; 
Azur lane;PC, Android, iOS;https://www.speedrun.com/al;4;14;312; 
Azur Lane: Crosswave;PlayStation 4, PC;https://www.speedrun.com/azur_lane_crosswave;6;0;0; 
Azure;PC;https://www.speedrun.com/azure;3;2;4; 
Azure Dreams;PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/azure_dreams;16;0;0; 
Azure Dreams (GBC);Game Boy Color;https://www.speedrun.com/azure_dreams_gbc;4;2;0; 
Azure Reflections;PlayStation 4, PC, Switch, PlayStation 4 Pro;https://www.speedrun.com/azure_reflections;32;0;0; 
Azure Striker Gunvolt;Nintendo 3DS, PlayStation 4, PC, Switch;https://www.speedrun.com/gunvolt;14;0;0; 
Azure Striker Gunvolt 2;Nintendo 3DS, PlayStation 4, PC, New Nintendo 3DS, Switch;https://www.speedrun.com/gunvolt2;28;0;0; 
Azurebreak Heroes;PC;https://www.speedrun.com/azurebreak_heroes;5;0;0; 
Azurik: Rise of Perathia;Xbox;https://www.speedrun.com/azurik_rise_of_perathia;7;0;0; 
a~! Mini;Tabletop;https://www.speedrun.com/amn;4;0;0; 
B-Cubed;Web;https://www.speedrun.com/b-cubed;2;30;30; 
B-Daman;Android;https://www.speedrun.com/bdamancrossfire;1;0;0; 
B.ARK;PlayStation 4, Xbox One, PC, Switch, Xbox One X, PlayStation 4 Pro, Xbox One S, Xbox Series X, Xbox Series S;https://www.speedrun.com/bark;6;6;12; 
B.O.B.;Super Nintendo, Sega Genesis, PlayStation Portable;https://www.speedrun.com/b.o.b.;2;0;0; 
B3313;Nintendo 64, Wii Virtual Console, Wii U Virtual Console;https://www.speedrun.com/b3313;3;0;0; 
Baba Is You;PC, Android, iOS, Switch;https://www.speedrun.com/baba;12;15;30; 
